Qtd_Partidas;Match ID;Patch;Champion;Enemy Champion;Game Start Time;Win Rate %;Kills;Deaths;Assists;KDA;Kill Participation;Total Damage Dealt;Total Damage Taken;Self Mitigated Damage;Gold Earned;Farm/Min;Damage/Min;Gold/Min;Vision Score;Vision Score/Min;Wards Placed;Wards Killed;Control Wards Placed;Damage to Buildings;Damage to Objectives;Turret Plates Taken;Team Damage %;Damage Taken %;First Blood Kill;First Blood Assist;First Tower Kill;First Tower Assist;CC Score;Kills 5';Deaths 5';Assists 5';CS 5';Gold Earned 5';Plates 5';KDA 5';GPM 5';DPM 5';Gold Share 5';Gold Eff 5';CS Diff 5';Gold Diff 5';XP Diff 5';DMG Diff 5';CS aos 6 min;Kills 11';Deaths 11';Assists 11';CS 11';Gold Earned 11';Plates 11';KDA 11';GPM 11';DPM 11';Gold Share 11';Gold Eff 11';CS Diff 11';Gold Diff 11';XP Diff 11';DMG Diff 11';Kills 12';Deaths 12';Assists 12';CS 12';Gold Earned 12';Plates 12';KDA 12';GPM 12';DPM 12';Gold Share 12';Gold Eff 12';CS Diff 12';Gold Diff 12';XP Diff 12';DMG Diff 12';CS aos 12 min;Gold aos 12 min;XP aos 12 min;Deaths até 12min;VPM @12;KDA @12;Kills 14';Deaths 14';Assists 14';CS 14';Gold Earned 14';Plates 14';KDA 14';GPM 14';DPM 14';Gold Share 14';Gold Eff 14';CS Diff 14';Gold Diff 14';XP Diff 14';DMG Diff 14';CS aos 18 min;Kills 20';Deaths 20';Assists 20';CS 20';Gold Earned 20';Plates 20';KDA 20';GPM 20';DPM 20';Gold Share 20';Gold Eff 20';CS Diff 20';Gold Diff 20';XP Diff 20';DMG Diff 20'
1;KR_8016589988;16.1;Rengar;Yone;1767909363886;1;8;7;14;3,14;0,54;26413;45438;39262;14301;5,7;752,51;407,44;38;1,08;9;6;7;6230;11821;0;0,17;0,31;0;0;0;0;42;0;0;0;31;1571;0;0,0;314,2;752,51;0,19;2,39;-7;-264;47;-1281,48;39;0;2;1;63;3138;0;0,5;285,27;752,51;0,16;2,64;-30;-1378;-224;-2819,26;0;2;2;71;3403;0;1,0;283,58;752,51;0,16;2,65;-39;-1570;-1166;-3075,55;71;3403;5658;2;12,96;1,0;2;2;3;75;5034;0;2,5;359,57;752,51;0,2;2,09;-53;-1378;-1516;-3588,15;94;4;3;5;113;7264;0;3,0;363,2;752,51;0,2;2,07;-88;-2690;-2824;-5125,93
1;KR_8016589988;16.1;Jayce;MonkeyKing;1767909363886;1;10;6;18;4,67;0,68;32400;32153;28154;17557;6,3;923,08;500,2;64;1,82;9;19;9;2218;34320;0;0,21;0,22;0;0;0;0;24;0;2;0;20;1779;0;0,0;355,8;923,08;0,22;2,59;-7;-812;-809;774,92;32;2;3;0;67;4090;0;0,67;371,82;923,08;0,21;2,48;-8;-1081;-418;1704,85;2;3;1;71;4308;0;1,0;359,0;923,08;0,21;2,57;-12;-1190;-665;1859,83;71;4308;4317;3;21,84;1,0;2;3;2;87;5342;0;1,33;381,57;923,08;0,21;2,42;-8;-761;-78;2169,8;106;5;5;4;118;8551;0;1,8;427,55;923,08;0,23;2,16;-22;-348;-362;3099,72
1;KR_8016589988;16.1;Viktor;Orianna;1767909363886;1;4;2;16;10,0;0,49;31444;20032;19489;15079;8,01;895,84;429,6;12;0,34;5;3;0;11108;16170;0;0,2;0,14;0;0;0;0;25;0;0;0;39;1827;0;0,0;365,4;895,84;0,22;2,45;-5;-195;-113;806,55;49;0;1;0;91;3631;1;0,0;330,09;895,84;0,19;2,71;-17;-901;-569;1774,42;1;1;0;101;3954;1;1,0;329,5;895,84;0,19;2,72;-16;-887;-507;1935,73;101;3954;5865;1;4,08;1,0;1;1;2;109;4514;1;3,0;322,43;895,84;0,18;2,78;-30;-1074;-585;2258,35;144;2;1;4;165;6853;2;6,0;342,65;895,84;0,18;2,61;-24;-1187;-448;3226,21
1;KR_8016589988;16.1;Ziggs;Lucian;1767909363886;1;15;3;17;10,67;0,78;51198;15296;8157;20288;9,06;1458,63;578,01;38;1,08;16;5;5;16331;26403;0;0,33;0,1;0;0;0;0;31;0;0;0;38;1843;0;0,0;368,6;1458,63;0,22;3,96;3;-272;70;3611,96;53;3;1;2;104;5035;2;5,0;457,73;1458,63;0,26;3,19;21;919;482;7946,33;3;1;2;111;5630;2;5,0;469,17;1458,63;0,27;3,11;20;988;389;8668,72;111;5630;5033;1;12,96;5,0;4;1;3;130;6733;4;7,0;480,93;1458,63;0,26;3,03;19;1431;565;10113,5;168;4;2;7;179;8977;4;5,5;448,85;1458,63;0,24;3,25;26;970;581;14447,86
1;KR_8016589988;16.1;Nautilus;Rakan;1767909363886;1;4;8;23;3,38;0,66;14788;32826;71324;11444;1,17;421,31;326,04;134;3,82;57;15;15;1698;3652;0;0,09;0,23;0;0;0;0;100;0;0;0;10;1253;0;0,0;250,6;421,31;0,15;1,68;5;-138;74;1256,41;15;1;2;3;21;3241;0;2,0;294,64;421,31;0,17;1,43;7;361;559;2764,11;1;3;4;21;3447;0;1,67;287,25;421,31;0,17;1,47;7;361;559;3015,39;21;3447;3494;3;45,84;1,67;1;3;5;28;4128;0;2,0;294,86;421,31;0,16;1,43;7;460;1227;3517,95;32;1;5;9;32;5589;0;2,0;279,45;421,31;0,15;1,51;7;506;1426;5025,64
1;KR_8016541921;16.1;Zac;Kled;1767901461933;0;1;4;6;1,75;0,41;27395;54126;71805;10679;7,73;875,24;341,18;23;0,73;13;2;1;7431;8518;0;0,22;0,37;0;0;0;0;48;0;1;0;31;1552;0;0,0;310,4;875,24;0,16;2,82;-8;-509;-143;150,8;33;0;1;0;79;3152;0;0,0;286,55;875,24;0,16;3,05;-27;-1004;-647;331,76;0;1;0;87;3527;0;0,0;293,92;875,24;0,17;2,98;-32;-970;-888;361,92;87;3527;5674;1;8,76;0,0;0;1;0;105;4120;1;0,0;294,29;875,24;0,17;2,97;-34;-1088;-671;422,23;152;1;1;0;179;7278;2;1,0;363,9;875,24;0,21;2,41;-29;-1092;687;603,19
1;KR_8016541921;16.1;Jayce;Hecarim;1767901461933;0;4;4;10;3,5;0,82;32107;20421;11231;14464;5,43;1025,78;462,11;23;0,73;6;3;4;3266;30274;0;0,26;0,14;0;0;0;0;15;1;0;1;40;2323;0;0,0;464,6;1025,78;0,24;2,21;4;492;273;2584,34;48;1;0;2;79;4288;0;0,0;389,82;1025,78;0,22;2,63;-1;569;-149;5685,56;1;0;2;84;4648;0;0,0;387,33;1025,78;0,22;2,65;4;807;-103;6202,43;84;4648;4611;0;8,76;0,0;1;0;2;103;5373;0;0,0;383,79;1025,78;0,22;2,67;-1;696;-356;7236,17;112;1;2;2;125;7037;0;1,5;351,85;1025,78;0,2;2,92;-29;-892;-2754;10337,38
1;KR_8016541921;16.1;Ahri;Kassadin;1767901461933;0;1;4;11;3,0;0,71;20571;21981;12926;11357;8,47;657,22;362,84;36;1,15;6;9;0;3443;9173;0;0,16;0,15;0;0;0;0;30;1;0;1;38;2209;0;0,0;441,8;657,22;0,23;1,49;12;627;159;-1396,01;48;1;0;2;105;4552;0;0,0;413,82;657,22;0,24;1,59;17;940;387;-3071,22;1;0;2;111;4818;0;0,0;401,5;657,22;0,23;1,64;17;952;478;-3350,41;111;4818;6642;0;13,8;0,0;1;0;2;137;5569;0;0,0;397,79;657,22;0,23;1,65;24;886;787;-3908,81;173;1;1;2;188;7387;0;3,0;369,35;657,22;0,21;1,78;15;50;288;-5584,02
1;KR_8016541921;16.1;Zeri;Kaisa;1767901461933;0;6;11;3;0,82;0,53;21423;23538;12751;14182;7,92;684,44;453,1;25;0,8;9;6;1;4896;14392;0;0,17;0,16;0;0;1;0;4;1;2;1;29;1947;0;1,0;389,4;684,44;0,2;1,76;-3;-142;-172;-1615,5;38;1;3;1;85;3822;1;0,67;347,45;684,44;0,2;1,97;-10;-870;-791;-3554,09;1;3;1;101;4264;1;0,67;355,33;684,44;0,2;1,93;-1;-1065;-670;-3877,19;101;4264;3841;3;9,6;0,67;1;3;1;121;4913;1;0,67;350,93;684,44;0,2;1,95;0;-1349;-811;-4523,39;152;1;5;1;166;7514;2;0,4;375,7;684,44;0,22;1,82;-2;-3159;-2287;-6461,98
1;KR_8016541921;16.1;Heimerdinger;Nautilus;1767901461933;0;5;8;6;1,38;0,65;24082;25023;10660;10226;1,95;769,39;326,71;110;3,51;37;17;7;1242;4924;0;0,19;0,17;0;0;0;0;46;1;2;1;5;1774;0;1,0;354,8;769,39;0,18;2,17;-2;-436;-572;1996,0;6;2;3;1;20;3417;0;1,0;310,64;769,39;0,18;2,48;3;-197;-219;4391,21;2;3;1;23;3684;0;1,0;307,0;769,39;0,18;2,51;5;-168;-54;4790,42;23;3684;3303;3;42,12;1,0;2;3;1;29;4154;0;1,0;296,71;769,39;0,17;2,59;7;-195;491;5588,82;39;2;5;1;39;5544;0;0,6;277,2;769,39;0,16;2,78;13;-820;-272;7984,03
1;KR_8016541921;16.1;Kled;Zac;1767901461933;1;2;4;8;2,5;0,32;26451;41554;31762;14851;9,58;845,08;474,47;26;0,83;6;1;1;26879;27159;0;0,23;0,26;0;0;0;0;14;1;0;0;39;2061;0;0,0;412,2;845,08;0,21;2,05;8;509;143;-150,8;52;1;0;0;106;4156;1;0,0;377,82;845,08;0,21;2,24;27;1004;647;-331,76;1;0;0;119;4497;1;0,0;374,75;845,08;0,21;2,26;32;970;888;-361,92;119;4497;6562;0;9,96;0,0;1;0;0;139;5208;2;0,0;372,0;845,08;0,21;2,27;34;1088;671;-422,23;181;1;1;0;208;8370;5;1,0;418,5;845,08;0,21;2,02;29;1092;-687;-603,19
1;KR_8016541921;16.1;Hecarim;Jayce;1767901461933;1;3;6;14;2,83;0,55;15929;40725;29080;12932;7,51;508,91;413,16;31;0,99;7;2;2;3039;34201;0;0,14;0,26;0;0;0;0;15;0;2;0;36;1831;0;0,0;366,2;508,91;0,19;1,39;-4;-492;-273;-2584,34;40;0;3;1;80;3719;0;0,33;338,09;508,91;0,19;1,51;1;-569;149;-5685,56;0;3;1;80;3841;0;0,33;320,08;508,91;0,18;1,59;-4;-807;103;-6202,43;80;3841;4714;3;11,88;0,33;0;3;1;104;4677;0;0,33;334,07;508,91;0,19;1,52;1;-696;356;-7236,17;137;2;3;5;154;7929;0;2,33;396,45;508,91;0,19;1,28;29;892;2754;-10337,38
1;KR_8016541921;16.1;Kassadin;Ahri;1767901461933;1;9;1;3;12,0;0,39;29310;29612;25016;15075;7,64;936,42;481,63;30;0,96;9;5;1;7500;7636;0;0,26;0,19;0;0;0;0;4;0;0;0;26;1582;0;0,0;316,4;936,42;0,16;2,96;-12;-627;-159;1396,01;30;0;0;0;88;3612;1;0,0;328,36;936,42;0,18;2,85;-17;-940;-387;3071,22;0;0;0;94;3866;1;0,0;322,17;936,42;0,18;2,91;-17;-952;-478;3350,41;94;3866;6164;0;11,52;0,0;0;0;0;113;4683;1;0,0;334,5;936,42;0,19;2,8;-24;-886;-787;3908,81;153;1;0;1;173;7337;2;0,0;366,85;936,42;0,18;2,55;-15;-50;-288;5584,02
1;KR_8016541921;16.1;Kaisa;Zeri;1767901461933;1;14;3;7;7,0;0,68;31536;22770;15468;17845;8,5;1007,54;570,13;24;0,77;12;3;1;4094;26423;0;0,27;0,14;1;0;0;0;6;1;2;1;32;2089;0;1,0;417,8;1007,54;0,21;2,41;3;142;172;1615,5;44;3;2;1;95;4692;0;2,0;426,55;1007,54;0,24;2,36;10;870;791;3554,09;3;2;1;102;5329;0;2,0;444,08;1007,54;0,25;2,27;1;1065;670;3877,19;102;5329;4511;2;9,24;2,0;3;2;1;121;6262;0;2,0;447,29;1007,54;0,25;2,25;0;1349;811;4523,39;151;7;2;4;168;10673;0;5,5;533,65;1007,54;0,26;1,89;2;3159;2287;6461,98
1;KR_8016541921;16.1;Nautilus;Heimerdinger;1767901461933;1;3;3;20;7,67;0,74;11587;22647;40817;9667;1,02;370,19;308,85;114;3,64;53;15;13;0;772;0;0,1;0,14;0;1;0;0;62;3;0;1;7;2210;0;0,0;442,0;370,19;0,23;0,84;2;436;572;-1996,0;9;3;0;3;17;3614;0;0,0;328,55;370,19;0,18;1,13;-3;197;219;-4391,21;3;0;3;18;3852;0;0,0;321,0;370,19;0,18;1,15;-5;168;54;-4790,42;18;3852;3357;0;43,68;0,0;3;0;3;22;4349;0;0,0;310,64;370,19;0,17;1,19;-7;195;-491;-5588,82;24;3;0;9;26;6364;0;0,0;318,2;370,19;0,16;1,16;-13;820;272;-7984,03
1;KR_8016538203;16.1;Illaoi;Gragas;1767899835603;1;11;4;7;4,5;0,53;43277;55684;56189;19494;10,52;1354,52;610,14;32;1,0;14;3;0;24587;28312;0;0,34;0,33;0;0;1;0;16;0;1;0;45;1938;1;0,0;387,6;1354,52;0,2;3,49;17;58;162;3543,5;52;3;2;0;107;5060;4;1,5;460,0;1354,52;0,25;2,94;56;1674;1653;7795,71;3;2;0;124;6737;4;1,5;561,42;1354,52;0,28;2,41;71;3187;2848;8504,41;124;6737;8069;2;12,0;1,5;4;2;0;135;7332;9;2,0;523,71;1354,52;0,26;2,59;65;3008;2702;9921,82;189;6;3;2;213;12055;14;2,67;602,75;1354,52;0,28;2,25;103;5369;3949;14174,02
1;KR_8016538203;16.1;Qiyana;Viego;1767899835603;1;2;9;9;1,22;0,32;14115;34602;18560;13759;6,73;441,78;430,64;49;1,53;8;7;6;470;50143;0;0,11;0,2;0;0;0;0;21;1;0;0;32;2047;0;0,0;409,4;441,78;0,21;1,08;0;-162;-99;-1513,77;40;1;1;1;83;4460;0;2,0;405,45;441,78;0,22;1,09;5;-612;-93;-3330,3;1;1;1;89;5241;0;2,0;436,75;441,78;0,22;1,01;9;-19;346;-3633,05;89;5241;4882;1;18,36;2,0;2;2;2;105;6091;0;2,0;435,07;441,78;0,22;1,02;5;-33;114;-4238,56;130;2;4;3;144;8616;1;1,25;430,8;441,78;0,2;1,03;-4;-813;-488;-6055,09
1;KR_8016538203;16.1;Vex;Zoe;1767899835603;1;9;5;7;3,2;0,47;29138;22124;19580;12594;6,17;911,99;394,18;25;0,78;10;2;5;2704;9095;0;0,23;0,13;0;0;0;0;33;0;0;0;43;1769;0;0,0;353,8;911,99;0,18;2,58;2;10;-102;488,73;50;1;0;0;90;3714;0;0,0;337,64;911,99;0,18;2,7;-7;-354;-183;1075,21;1;0;0;99;4348;0;0,0;362,33;911,99;0,18;2,52;-2;101;244;1172,96;99;4348;6244;0;9,36;0,0;2;0;1;120;5335;1;0,0;381,07;911,99;0,19;2,39;1;416;207;1368,45;151;3;1;1;168;7887;1;4,0;394,35;911,99;0,18;2,31;8;-215;144;1954,93
1;KR_8016538203;16.1;Tristana;Corki;1767899835603;1;9;7;7;2,29;0,47;28941;27653;13705;17192;7,95;905,82;538,09;32;1,0;13;7;1;11166;39447;0;0,23;0,16;1;0;0;0;11;1;0;3;28;2167;0;0,0;433,4;905,82;0,22;2,09;-2;500;82;-2070,11;31;2;3;3;69;4123;0;1,67;374,82;905,82;0,2;2,42;-15;-673;-262;-4554,24;2;3;3;73;4418;0;1,67;368,17;905,82;0,18;2,46;-25;-1456;-868;-4968,26;73;4418;3789;3;12,0;1,67;2;4;3;90;5122;1;1,25;365,86;905,82;0,18;2,48;-25;-1396;-703;-5796,31;126;3;5;3;153;8793;2;1,2;439,65;905,82;0,2;2,06;-19;-1637;-1282;-8280,44
1;KR_8016538203;16.1;Rell;Pyke;1767899835603;1;3;11;18;1,91;0,62;11479;31074;39703;10240;0,59;359,28;320,5;126;3,94;61;10;17;1017;2196;0;0,09;0,18;0;1;0;0;53;2;1;2;5;1967;0;4,0;393,4;359,28;0,2;0,91;0;629;-26;-1182,79;5;2;5;3;8;3274;0;1,0;297,64;359,28;0,16;1,21;-4;-746;-682;-2602,13;2;5;3;8;3578;0;1,0;298,17;359,28;0,15;1,2;-4;-966;-1016;-2838,69;8;3578;2635;5;47,28;1,0;2;6;4;9;4148;0;1,0;296,29;359,28;0,15;1,21;-5;-1201;-1176;-3311,8;10;2;8;5;12;5669;0;0,88;283,45;359,28;0,13;1,27;-5;-2353;-2524;-4731,14
1;KR_8016538203;16.1;Gragas;Illaoi;1767899835603;0;2;9;8;1,11;0,28;20634;34583;29654;10322;5,51;645,82;323,07;25;0,78;6;1;1;6730;7520;0;0,16;0,23;0;0;0;0;46;1;0;0;28;1880;0;0,0;376,0;645,82;0,21;1,72;-17;-58;-162;-3543,5;30;2;3;0;51;3386;0;0,67;307,82;645,82;0,16;2,1;-56;-1674;-1653;-7795,71;2;3;0;53;3550;0;0,67;295,83;645,82;0,15;2,18;-71;-3187;-2848;-8504,41;53;3550;5221;3;9,36;0,67;2;4;0;70;4324;0;0,5;308,86;645,82;0,16;2,09;-65;-3008;-2702;-9921,82;105;2;5;2;110;6686;3;0,8;334,3;645,82;0,16;1,93;-103;-5369;-3949;-14174,02
1;KR_8016538203;16.1;Viego;Qiyana;1767899835603;0;6;7;11;2,43;0,47;23788;37742;31095;17778;8,23;744,54;556,43;44;1,38;4;7;3;10377;18778;0;0,18;0,25;0;0;0;0;18;1;0;1;32;2209;0;0,0;441,8;744,54;0,25;1,69;0;162;99;1513,77;37;2;0;5;78;5072;0;0,0;461,09;744,54;0,24;1,61;-5;612;93;3330,3;2;0;5;80;5260;0;0,0;438,33;744,54;0,22;1,7;-9;19;-346;3633,05;80;5260;4536;0;16,56;0,0;2;1;6;100;6124;0;8,0;437,43;744,54;0,22;1,7;-5;33;-114;4238,56;127;3;2;10;148;9429;2;6,5;471,45;744,54;0,22;1,58;4;813;488;6055,09
1;KR_8016538203;16.1;Zoe;Vex;1767899835603;0;7;5;9;3,2;0,44;26015;24480;14904;12228;6,73;814,24;382,72;25;0,78;9;3;3;2033;2248;0;0,2;0,16;0;0;0;0;33;0;0;0;41;1759;0;0,0;351,8;814,24;0,2;2,31;-2;-10;102;-488,73;51;2;0;0;97;4068;1;0,0;369,82;814,24;0,19;2,2;7;354;183;-1075,21;2;0;0;101;4247;1;0,0;353,92;814,24;0,18;2,3;2;-101;-244;-1172,96;101;4247;6000;0;9,36;0,0;2;1;1;119;4919;1;3,0;351,36;814,24;0,18;2,32;-1;-416;-207;-1368,45;144;4;3;2;160;8102;1;2,0;405,1;814,24;0,19;2,01;-8;215;-144;-1954,93
1;KR_8016538203;16.1;Corki;Tristana;1767899835603;0;8;4;14;5,5;0,61;42169;25290;17659;18705;9,36;1319,84;585,45;37;1,16;15;6;2;8852;10476;0;0,32;0,17;0;0;0;0;2;0;2;1;30;1667;0;0,5;333,4;1319,84;0,19;3,96;2;-500;-82;2070,11;38;2;3;5;84;4796;0;2,33;436,0;1319,84;0,22;3,03;15;673;262;4554,24;2;3;5;98;5874;0;2,33;489,5;1319,84;0,25;2,7;25;1456;868;4968,26;98;5874;4657;3;13,92;2,33;2;3;7;115;6518;2;3,0;465,57;1319,84;0,24;2,83;25;1396;703;5796,31;148;3;3;10;172;10430;3;4,33;521,5;1319,84;0,24;2,53;19;1637;1282;8280,44
1;KR_8016538203;16.1;Pyke;Rell;1767899835603;0;13;9;10;2,56;0,64;19037;29670;16686;12261;0,75;595,84;383,76;122;3,82;50;13;5;925;1334;0;0,14;0,2;0;0;0;0;45;0;2;1;5;1338;0;0,5;267,6;595,84;0,15;2,23;0;-629;26;1182,79;7;3;3;4;12;4020;1;2,33;365,45;595,84;0,19;1,63;4;746;682;2602,13;3;3;4;12;4544;1;2,33;378,67;595,84;0,19;1,57;4;966;1016;2838,69;12;4544;3651;3;45,84;2,33;6;3;4;14;5349;1;3,33;382,07;595,84;0,2;1,56;5;1201;1176;3311,8;16;9;3;6;17;8022;2;5,0;401,1;595,84;0,19;1,49;5;2353;2524;4731,14
1;KR_8016768301;16.1;Aurora;Gangplank;1767927694870;0;5;9;3;0,89;0,29;18332;23380;9148;8920;6,91;772,96;376,11;26;1,1;10;4;1;2325;2325;0;0,2;0,24;0;0;0;0;7;0;0;0;38;1856;0;0,0;371,2;772,96;0,19;2,08;12;51;-322;1458,89;48;2;4;1;74;3916;0;0,75;356,0;772,96;0,19;2,17;-3;-1591;-2072;3209,55;2;5;1;84;4203;0;0,6;350,25;772,96;0,18;2,21;3;-1570;-1802;3501,33;84;4203;5298;5;13,2;0,6;2;5;1;107;5146;0;0,6;367,57;772,96;0,18;2,1;13;-1197;-476;4084,89;138;3;7;2;155;7284;2;0,71;364,2;772,96;0,17;2,12;-19;-3132;-2875;5835,56
1;KR_8016768301;16.1;Jayce;Kayn;1767927694870;0;8;8;3;1,38;0,39;18625;20725;9701;11485;6,32;785,31;484,26;29;1,22;11;3;0;3322;4727;0;0,21;0,21;0;0;0;0;10;0;0;0;22;1883;0;0,0;376,6;785,31;0,2;2,09;-12;121;-296;-2047,09;30;2;3;1;66;4329;0;1,0;393,55;785,31;0,21;2,0;-8;-532;-784;-4503,58;2;3;1;75;5079;0;1,0;423,25;785,31;0,22;1,86;-7;-278;-829;-4913,0;75;5079;4504;3;14,64;1,0;4;4;1;91;6462;0;1,25;461,57;785,31;0,23;1,7;-8;38;-543;-5731,83;135;7;5;2;150;10719;3;1,8;535,95;785,31;0,25;1,47;19;-382;658;-8188,34
1;KR_8016768301;16.1;Orianna;Nunu;1767927694870;0;4;7;6;1,43;0,36;18342;19562;9752;9133;7,55;773,38;385,09;15;0,63;8;1;0;4026;4026;0;0,21;0,2;0;0;0;0;17;0;0;0;39;1670;0;0,0;334,0;773,38;0,17;2,32;0;-78;-102;218,2;51;1;1;1;86;3782;1;2,0;343,82;773,38;0,18;2,25;17;96;97;480,04;1;2;1;99;4165;1;1,0;347,08;773,38;0,18;2,23;21;171;314;523,68;99;4165;5600;2;7,56;1,0;2;2;1;119;5094;1;1,5;363,86;773,38;0,18;2,13;26;555;750;610,96;144;3;4;3;160;7760;1;1,5;388,0;773,38;0,18;1,99;31;315;272;872,8
1;KR_8016768301;16.1;Jhin;Ezreal;1767927694870;0;8;2;6;7,0;0,5;17843;15407;5223;12821;9,74;752,34;540,59;9;0,38;7;0;0;7023;7914;0;0,2;0,16;1;0;0;0;14;1;0;0;41;2501;0;0,0;500,2;752,34;0,26;1,5;2;729;-3;502,6;49;4;0;2;91;5266;2;0,0;478,73;752,34;0,25;1,57;10;1279;-119;1105,72;4;0;2;102;6056;2;0,0;504,67;752,34;0,26;1,49;16;1828;322;1206,24;102;6056;4610;0;4,56;0,0;4;0;3;123;6728;2;0,0;480,57;752,34;0,24;1,57;21;1618;690;1407,28;179;7;1;5;195;10747;4;12,0;537,35;752,34;0,25;1,4;25;2609;2071;2010,4
1;KR_8016768301;16.1;Leblanc;Karma;1767927694870;0;3;5;12;3,0;0,54;16288;18878;5631;8738;0,89;686,77;368,43;86;3,63;38;10;8;1164;1164;0;0,18;0,19;0;1;0;0;17;0;0;1;5;1688;0;0,0;337,6;686,77;0,18;2,03;2;428;245;1625,65;6;0;0;5;10;3440;0;0,0;312,73;686,77;0,17;2,2;-6;456;294;3576,43;0;1;5;11;3915;0;5,0;326,25;686,77;0,17;2,11;-6;421;304;3901,56;11;3915;3343;1;43,56;5,0;0;2;6;12;4497;0;3,0;321,21;686,77;0,16;2,14;-7;453;325;4551,82;15;2;3;10;19;6884;0;4,0;344,2;686,77;0,16;2,0;-8;971;-351;6502,6
1;KR_8016768301;16.1;Gangplank;Aurora;1767927694870;1;4;4;7;2,75;0,38;11412;26466;18348;13521;9,07;481,18;570,11;16;0,67;9;0;1;21241;29414;0;0,14;0,23;0;0;1;0;5;0;0;0;26;1805;0;0,0;361,0;481,18;0,22;1,33;-12;-51;322;-1458,89;33;2;1;4;77;5507;3;6,0;500,64;481,18;0,26;0,96;3;1591;2072;-3209,55;2;1;4;81;5773;4;6,0;481,08;481,18;0,25;1,0;-3;1570;1802;-3501,33;81;5773;7100;1;8,04;6,0;2;1;4;94;6343;4;6,0;453,07;481,18;0,24;1,06;-13;1197;476;-4084,89;154;2;3;5;174;10416;7;2,33;520,8;481,18;0,24;0,92;19;3132;2875;-5835,56
1;KR_8016768301;16.1;Kayn;Jayce;1767927694870;1;16;5;5;4,2;0,72;28335;25740;18198;14780;6,49;1194,73;623,19;14;0,59;4;1;1;5715;43066;0;0,35;0,22;0;0;0;0;9;0;0;0;34;1762;0;0,0;352,4;1194,73;0,21;3,39;12;-121;296;2047,09;43;3;2;0;74;4861;0;1,5;441,91;1194,73;0,23;2,7;8;532;784;4503,58;4;2;0;82;5357;0;2,0;446,42;1194,73;0,23;2,68;7;278;829;4913,0;82;5357;5333;2;7,08;2,0;5;3;1;99;6424;0;2,0;458,86;1194,73;0,24;2,6;8;-38;543;5731,83;118;10;5;2;131;11101;2;2,4;555,05;1194,73;0,26;2,15;-19;382;-658;8188,34
1;KR_8016768301;16.1;Nunu;Orianna;1767927694870;1;4;8;8;1,5;0,41;17307;29373;15256;9456;6,75;729,74;398,71;15;0,63;6;0;0;1588;2537;0;0,21;0,26;0;0;0;0;26;0;0;0;39;1748;0;0,0;349,6;729,74;0,21;2,09;0;78;102;-218,2;48;1;2;1;69;3686;0;1,0;335,09;729,74;0,18;2,18;-17;-96;-97;-480,04;1;2;2;78;3994;0;1,5;332,83;729,74;0,17;2,19;-21;-171;-314;-523,68;78;3994;5286;2;7,56;1,5;1;2;2;93;4539;0;1,5;324,21;729,74;0,17;2,25;-26;-555;-750;-610,96;113;3;5;5;129;7445;0;1,6;372,25;729,74;0,17;1,96;-31;-315;-272;-872,8
1;KR_8016768301;16.1;Ezreal;Jhin;1767927694870;1;2;4;3;1,25;0,17;15459;14952;5876;10181;8,35;651,82;429,28;21;0,89;12;3;2;3677;9690;0;0,19;0,13;0;0;0;0;1;0;1;0;39;1772;0;0,0;354,4;651,82;0,21;1,84;-2;-729;3;-502,6;41;1;1;0;81;3987;0;1,0;362,45;651,82;0,19;1,8;-10;-1279;119;-1105,72;2;1;0;86;4228;0;2,0;352,33;651,82;0,19;1,85;-16;-1828;-322;-1206,24;86;4228;4288;1;10,68;2,0;2;2;1;102;5110;0;1,5;365,0;651,82;0,19;1,79;-21;-1618;-690;-1407,28;140;2;3;1;170;8138;0;1,0;406,9;651,82;0,19;1,6;-25;-2609;-2071;-2010,4
1;KR_8016768301;16.1;Karma;Leblanc;1767927694870;1;3;7;9;1,71;0,41;8577;18408;7566;8151;1,26;361,64;343,68;58;2,45;22;9;6;2139;2439;0;0,11;0,16;0;0;0;0;13;0;0;0;3;1260;0;0,0;252,0;361,64;0,15;1,44;-2;-428;-245;-1625,65;7;0;3;1;16;2984;0;0,33;271,27;361,64;0,14;1,33;6;-456;-294;-3576,43;0;3;2;17;3494;0;0,67;291,17;361,64;0,15;1,24;6;-421;-304;-3901,56;17;3494;3039;3;29,4;0,67;1;4;3;19;4044;0;1,0;288,86;361,64;0,15;1,25;7;-453;-325;-4551,82;23;1;6;3;27;5913;0;0,67;295,65;361,64;0,14;1,22;8;-971;351;-6502,6
1;KR_8015060316;16.1;Jax;Kled;1767847898527;1;9;7;14;3,29;0,59;33324;43471;42240;13379;7,02;1113,89;447,21;39;1,3;14;6;2;13418;16181;0;0,26;0,27;1;0;1;0;22;1;0;1;32;2073;0;0,0;414,6;1113,89;0,22;2,69;11;703;533;3052,48;42;2;1;2;79;4256;3;4,0;386,91;1113,89;0,2;2,88;4;683;434;6715,46;2;1;2;90;4729;3;4,0;394,08;1113,89;0,19;2,83;6;847;372;7325,95;90;4729;5442;1;15,6;4,0;2;1;2;112;5846;5;4,0;417,57;1113,89;0,2;2,67;11;954;1452;8546,94;129;4;5;3;141;7996;5;1,4;399,8;1113,89;0,19;2,79;-15;-182;-526;12209,91
